route,period,group,days_seen,avg_speed_mph
M98,2026-W31,M,5,8.8
M98,2026-W32,M,5,9.8
M98,2026-W33,M,5,10
M98,2026-W34,M,5,10.5
M98,2026-W35,M,5,10.2
M98,2026-W36,M,5,10.1
M98,2026-W37,M,4,9.6
M98,2026-W38,M,4,9.6
SIM32,2026-W17,X,3,12.3
SIM32,2026-W18,X,5,14.2
SIM32,2026-W19,X,4,20.1
SIM32,2026-W20,X,5,16.4
SIM32,2026-W21,X,5,15.7
SIM32,2026-W22,X,4,16.5
SIM32,2026-W27,X,3,16.4
SIM32,2026-W28,X,5,16.7
SIM32,2026-W29,X,5,17.1
SIM32,2026-W30,X,5,18.2
SIM32,2026-W31,X,5,17.4
SIM32,2026-W32,X,5,16.6
SIM32,2026-W33,X,5,17.7
SIM32,2026-W34,X,5,18.1
SIM32,2026-W35,X,5,17.9
SIM32,2026-W36,X,5,17.9
SIM32,2026-W37,X,4,16
SIM32,2026-W38,X,4,15.3
SIM24,2026-W17,X,3,17.7
SIM24,2026-W18,X,5,13.9
SIM24,2026-W19,X,5,18.1
SIM24,2026-W20,X,5,16.3
SIM24,2026-W21,X,5,18.3
SIM24,2026-W22,X,4,20
SIM24,2026-W23,X,1,
SIM24,2026-W27,X,3,17.3
SIM24,2026-W28,X,5,18.6
SIM24,2026-W29,X,5,18.7
SIM24,2026-W30,X,5,18.2
SIM24,2026-W31,X,5,18.7
SIM24,2026-W32,X,5,20.9
SIM24,2026-W33,X,5,18.5
SIM24,2026-W34,X,5,18.7
SIM24,2026-W35,X,5,18.9
SIM24,2026-W36,X,5,18.4
SIM24,2026-W37,X,4,17.6
SIM24,2026-W38,X,4,17.6
QM32,2026-W17,X,3,9.2
QM32,2026-W18,X,5,13.3
QM32,2026-W19,X,5,14.7
QM32,2026-W20,X,5,13.4
QM32,2026-W21,X,5,13.7
QM32,2026-W22,X,4,15.3
QM32,2026-W23,X,1,14.8
QM32,2026-W27,X,3,15
QM32,2026-W28,X,5,15.1
QM32,2026-W29,X,5,13.9
QM32,2026-W30,X,5,13.6
QM32,2026-W31,X,5,13.9
QM32,2026-W32,X,5,13.9
QM32,2026-W33,X,5,15
QM32,2026-W34,X,5,14.3
QM32,2026-W35,X,5,13.7
QM32,2026-W36,X,5,14.4
QM32,2026-W37,X,4,13.1
QM32,2026-W38,X,4,13.6
QM1,2026-W17,X,3,9.8
QM1,2026-W18,X,5,13.7
QM1,2026-W19,X,5,14.2
QM1,2026-W20,X,5,12.3
QM1,2026-W21,X,5,12.5
QM1,2026-W22,X,4,14
QM1,2026-W23,X,2,19.7
QM1,2026-W27,X,3,15.3
QM1,2026-W28,X,5,13.4
QM1,2026-W29,X,5,12.6
QM1,2026-W30,X,5,13.1
QM1,2026-W31,X,5,13
QM1,2026-W32,X,5,12.8
QM1,2026-W33,X,5,15.7
QM1,2026-W34,X,5,15.5
QM1,2026-W35,X,5,14.1
QM1,2026-W36,X,5,14.3
QM1,2026-W37,X,4,12.1
QM1,2026-W38,X,4,12.4
S92,2026-W17,S,3,6.1
S92,2026-W18,S,3,11
S92,2026-W19,S,3,13.6
S92,2026-W20,S,5,11.8
S92,2026-W21,S,5,11.8
S92,2026-W22,S,4,12.4
S92,2026-W27,S,3,11.9
S92,2026-W28,S,5,12.8
S92,2026-W29,S,5,12.2
S92,2026-W30,S,5,12.3
S92,2026-W31,S,5,12.6
S92,2026-W32,S,5,12.9
S92,2026-W33,S,5,12.4
S92,2026-W34,S,5,12.8
S92,2026-W35,S,5,12.8
S92,2026-W36,S,5,13
S92,2026-W37,S,4,12
S92,2026-W38,S,4,11.2
S91,2026-W17,S,3,6
S91,2026-W18,S,5,11.2
S91,2026-W19,S,5,12.9
S91,2026-W20,S,5,11
S91,2026-W21,S,5,11.7
S91,2026-W22,S,4,12
S91,2026-W23,S,1,10.8
S91,2026-W27,S,3,11.5
S91,2026-W28,S,5,12.4
S91,2026-W29,S,5,11.7
S91,2026-W30,S,5,11.4
S91,2026-W31,S,5,12
S91,2026-W32,S,5,11.2
S91,2026-W33,S,5,11.5
S91,2026-W34,S,5,11.9
S91,2026-W35,S,5,12
S91,2026-W36,S,5,11.9
S91,2026-W37,S,4,11.3
S91,2026-W38,S,4,10.6
QM18,2026-W17,X,3,8.1
QM18,2026-W18,X,5,10.9
QM18,2026-W19,X,5,9.8
QM18,2026-W20,X,5,10.5
QM18,2026-W21,X,5,9.2
QM18,2026-W22,X,4,10.4
QM18,2026-W23,X,2,11.1
QM18,2026-W27,X,3,10.9
QM18,2026-W28,X,5,10.1
QM18,2026-W29,X,5,9.1
QM18,2026-W30,X,5,9.8
QM18,2026-W31,X,5,10.5
QM18,2026-W32,X,5,11.3
QM18,2026-W33,X,5,10.2
QM18,2026-W34,X,5,12.1
QM18,2026-W35,X,5,11.5
QM18,2026-W36,X,5,11.1
QM18,2026-W37,X,4,10.1
QM18,2026-W38,X,4,9.5
SIM34,2026-W17,X,3,10
SIM34,2026-W18,X,5,11.6
SIM34,2026-W19,X,5,13.6
SIM34,2026-W20,X,5,14.9
SIM34,2026-W21,X,5,15.1
SIM34,2026-W22,X,4,14.8
SIM34,2026-W23,X,1,13.5
SIM34,2026-W27,X,3,15.5
SIM34,2026-W28,X,5,15.7
SIM34,2026-W29,X,5,14.5
SIM34,2026-W30,X,5,15.4
SIM34,2026-W31,X,5,14.9
SIM34,2026-W32,X,5,14.7
SIM34,2026-W33,X,5,15.9
SIM34,2026-W34,X,5,16
SIM34,2026-W35,X,5,16.3
SIM34,2026-W36,X,5,15.8
SIM34,2026-W37,X,4,13.3
SIM34,2026-W38,X,4,13.7
SIM23,2026-W17,X,3,15.6
SIM23,2026-W18,X,5,17.6
SIM23,2026-W19,X,5,13.6
SIM23,2026-W20,X,5,18.2
SIM23,2026-W21,X,5,17.3
SIM23,2026-W22,X,4,17.2
SIM23,2026-W27,X,3,16.9
SIM23,2026-W28,X,5,17.9
SIM23,2026-W29,X,5,17.6
SIM23,2026-W30,X,5,18.9
SIM23,2026-W31,X,5,16.6
SIM23,2026-W32,X,5,18.5
SIM23,2026-W33,X,5,17.9
SIM23,2026-W34,X,5,17.1
SIM23,2026-W35,X,5,18.8
SIM23,2026-W36,X,5,18.2
SIM23,2026-W37,X,4,17.4
SIM23,2026-W38,X,4,17
QM25,2026-W17,X,3,5.4
QM25,2026-W18,X,5,13.8
QM25,2026-W19,X,4,11.4
QM25,2026-W20,X,5,12.2
QM25,2026-W21,X,5,11.5
QM25,2026-W22,X,4,13.5
QM25,2026-W23,X,1,11.5
QM25,2026-W27,X,3,14
QM25,2026-W28,X,5,13.5
QM25,2026-W29,X,5,11.5
QM25,2026-W30,X,5,12.7
QM25,2026-W31,X,5,13
QM25,2026-W32,X,5,13.4
QM25,2026-W33,X,5,12.9
QM25,2026-W34,X,5,14.5
QM25,2026-W35,X,5,13.3
QM25,2026-W36,X,5,13.7
QM25,2026-W37,X,4,11.7
QM25,2026-W38,X,4,12.5
QM34,2026-W17,X,3,5.2
QM34,2026-W18,X,4,10.4
QM34,2026-W19,X,5,9.7
QM34,2026-W20,X,5,12.3
QM34,2026-W21,X,5,10.8
QM34,2026-W22,X,4,12.9
QM34,2026-W27,X,3,12
QM34,2026-W28,X,5,12.1
QM34,2026-W29,X,5,11.1
QM34,2026-W30,X,5,10.8
QM34,2026-W31,X,5,11
QM34,2026-W32,X,5,11.6
QM34,2026-W33,X,5,13.1
QM34,2026-W34,X,5,12.1
QM34,2026-W35,X,5,11.2
QM34,2026-W36,X,5,11.9
QM34,2026-W37,X,4,11.3
QM34,2026-W38,X,4,10.5
QM63,2026-W17,X,3,9.7
QM63,2026-W18,X,5,13.2
QM63,2026-W19,X,5,14.4
QM63,2026-W20,X,5,12.1
QM63,2026-W21,X,5,11.2
QM63,2026-W22,X,4,12.7
QM63,2026-W23,X,2,13
QM63,2026-W27,X,3,13
QM63,2026-W28,X,5,13.6
QM63,2026-W29,X,5,12.4
QM63,2026-W30,X,5,12.6
QM63,2026-W31,X,5,12.6
QM63,2026-W32,X,5,12.8
QM63,2026-W33,X,5,13
QM63,2026-W34,X,5,13.8
QM63,2026-W35,X,5,13.9
QM63,2026-W36,X,5,13
QM63,2026-W37,X,4,12.5
QM63,2026-W38,X,4,12.3
SIM15,2026-W17,X,3,10.1
SIM15,2026-W18,X,5,13.9
SIM15,2026-W19,X,5,16.4
SIM15,2026-W20,X,5,14.9
SIM15,2026-W21,X,5,12.6
SIM15,2026-W22,X,4,13.8
SIM15,2026-W23,X,2,15.8
SIM15,2026-W27,X,3,14.5
SIM15,2026-W28,X,5,16.3
SIM15,2026-W29,X,5,15
SIM15,2026-W30,X,5,14.6
SIM15,2026-W31,X,5,14.9
SIM15,2026-W32,X,5,16
SIM15,2026-W33,X,5,15.2
SIM15,2026-W34,X,5,16.2
SIM15,2026-W35,X,5,15.6
SIM15,2026-W36,X,5,15.7
SIM15,2026-W37,X,4,13.6
SIM15,2026-W38,X,4,13.2
QM68,2026-W17,X,3,9.6
QM68,2026-W18,X,5,15
QM68,2026-W19,X,5,15.6
QM68,2026-W20,X,5,13.2
QM68,2026-W21,X,5,12.6
QM68,2026-W22,X,4,14.3
QM68,2026-W23,X,2,18.2
QM68,2026-W27,X,3,14.7
QM68,2026-W28,X,5,14
QM68,2026-W29,X,5,14.1
QM68,2026-W30,X,5,14.2
QM68,2026-W31,X,5,14.3
QM68,2026-W32,X,5,14.9
QM68,2026-W33,X,5,14.2
QM68,2026-W34,X,5,14.6
QM68,2026-W35,X,5,15.1
QM68,2026-W36,X,5,13.9
QM68,2026-W37,X,4,13
QM68,2026-W38,X,4,12.5
QM24,2026-W17,X,3,5.8
QM24,2026-W18,X,5,12
QM24,2026-W19,X,5,11.4
QM24,2026-W20,X,5,9.9
QM24,2026-W21,X,5,9.6
QM24,2026-W22,X,4,10.1
QM24,2026-W23,X,2,9.2
QM24,2026-W27,X,3,10.2
QM24,2026-W28,X,5,9.9
QM24,2026-W29,X,5,10.1
QM24,2026-W30,X,5,10.5
QM24,2026-W31,X,5,10.1
QM24,2026-W32,X,5,9.9
QM24,2026-W33,X,5,10.5
QM24,2026-W34,X,5,10.8
QM24,2026-W35,X,5,10.1
QM24,2026-W36,X,5,10.8
QM24,2026-W37,X,4,10.1
QM24,2026-W38,X,4,9.7
QM16,2026-W17,X,3,10.3
QM16,2026-W18,X,5,14.3
QM16,2026-W19,X,5,17.1
QM16,2026-W20,X,5,13.8
QM16,2026-W21,X,5,13.3
QM16,2026-W22,X,4,14.1
QM16,2026-W23,X,2,15.7
QM16,2026-W27,X,3,14.2
QM16,2026-W28,X,5,14.8
QM16,2026-W29,X,5,14.4
QM16,2026-W30,X,5,15
QM16,2026-W31,X,5,14.4
QM16,2026-W32,X,5,14.9
QM16,2026-W33,X,5,16.1
QM16,2026-W34,X,5,15.9
QM16,2026-W35,X,5,15.3
QM16,2026-W36,X,5,15
QM16,2026-W37,X,4,14.5
QM16,2026-W38,X,4,13.8
BXM18,2026-W17,X,3,8.6
BXM18,2026-W18,X,5,14.2
BXM18,2026-W19,X,5,13.3
BXM18,2026-W20,X,5,10.5
BXM18,2026-W21,X,5,10.3
BXM18,2026-W22,X,4,11.7
BXM18,2026-W23,X,2,19.7
BXM18,2026-W27,X,3,12.2
BXM18,2026-W28,X,5,11.9
BXM18,2026-W29,X,5,11.5
BXM18,2026-W30,X,5,12.5
BXM18,2026-W31,X,5,11.7
BXM18,2026-W32,X,5,11.8
BXM18,2026-W33,X,5,12.8
BXM18,2026-W34,X,5,12
BXM18,2026-W35,X,5,11.9
BXM18,2026-W36,X,5,11.4
BXM18,2026-W37,X,4,9.8
BXM18,2026-W38,X,4,10.7
BX95,2026-W17,Bx,1,1.1
BX95,2026-W30,Bx,1,8.7
BX95,2026-W35,Bx,1,7.8
SIM9,2026-W17,X,3,12.1
SIM9,2026-W18,X,5,18.9
SIM9,2026-W19,X,5,18.5
SIM9,2026-W20,X,5,16.4
SIM9,2026-W21,X,5,15.7
SIM9,2026-W22,X,4,15.4
SIM9,2026-W23,X,2,16.8
SIM9,2026-W27,X,3,17.5
SIM9,2026-W28,X,5,17.3
SIM9,2026-W29,X,5,15.8
SIM9,2026-W30,X,5,17.3
SIM9,2026-W31,X,5,17.5
SIM9,2026-W32,X,5,16.8
SIM9,2026-W33,X,5,17.6
SIM9,2026-W34,X,5,19.3
SIM9,2026-W35,X,5,17.5
SIM9,2026-W36,X,5,18.3
SIM9,2026-W37,X,4,15.6
SIM9,2026-W38,X,4,15.8
SIM1,2026-W17,X,3,13
SIM1,2026-W18,X,5,17.5
SIM1,2026-W19,X,5,19.5
SIM1,2026-W20,X,5,16.6
SIM1,2026-W21,X,5,16
SIM1,2026-W22,X,4,15.9
SIM1,2026-W23,X,2,20.3
SIM1,2026-W27,X,3,16.9
SIM1,2026-W28,X,5,17.6
SIM1,2026-W29,X,5,16.2
SIM1,2026-W30,X,5,17.3
SIM1,2026-W31,X,5,16.4
SIM1,2026-W32,X,5,17
SIM1,2026-W33,X,5,17
SIM1,2026-W34,X,5,17.7
SIM1,2026-W35,X,5,17.7
SIM1,2026-W36,X,5,16.9
SIM1,2026-W37,X,5,15.2
SIM1,2026-W38,X,4,15.3
SIM7,2026-W17,X,3,13.1
SIM7,2026-W18,X,5,16.5
SIM7,2026-W19,X,5,19.6
SIM7,2026-W20,X,5,16
SIM7,2026-W21,X,5,16.8
SIM7,2026-W22,X,4,15.9
SIM7,2026-W23,X,2,19.3
SIM7,2026-W27,X,3,16.2
SIM7,2026-W28,X,5,16.2
SIM7,2026-W29,X,5,17.2
SIM7,2026-W30,X,5,16.9
SIM7,2026-W31,X,5,15.8
SIM7,2026-W32,X,5,16.9
SIM7,2026-W33,X,5,17.2
SIM7,2026-W34,X,5,17.1
SIM7,2026-W35,X,5,16
SIM7,2026-W36,X,5,17.2
SIM7,2026-W37,X,4,15
SIM7,2026-W38,X,4,14.8
BXM9,2026-W17,X,5,11.3
BXM9,2026-W18,X,7,12.7
BXM9,2026-W19,X,7,14
BXM9,2026-W20,X,7,11.7
BXM9,2026-W21,X,7,12.2
BXM9,2026-W22,X,7,12.9
BXM9,2026-W23,X,7,15.4
BXM9,2026-W24,X,6,16.1
BXM9,2026-W25,X,6,20.6
BXM9,2026-W26,X,7,19.2
BXM9,2026-W27,X,6,13.5
BXM9,2026-W28,X,7,13.3
BXM9,2026-W29,X,7,14.2
BXM9,2026-W30,X,7,14
BXM9,2026-W31,X,7,13.6
BXM9,2026-W32,X,7,13.1
BXM9,2026-W33,X,7,12.7
BXM9,2026-W34,X,7,13.5
BXM9,2026-W35,X,7,13.9
BXM9,2026-W36,X,7,13.9
BXM9,2026-W37,X,7,12.9
BXM9,2026-W38,X,4,11.8
Q19,2026-W17,Q,5,6
Q19,2026-W18,Q,7,10.1
Q19,2026-W19,Q,7,10.5
Q19,2026-W20,Q,7,9.8
Q19,2026-W21,Q,7,10.1
Q19,2026-W22,Q,7,10.2
Q19,2026-W23,Q,7,8.5
Q19,2026-W24,Q,4,12
Q19,2026-W25,Q,3,9.9
Q19,2026-W26,Q,2,11.9
Q19,2026-W27,Q,6,10.1
Q19,2026-W28,Q,7,10.6
Q19,2026-W29,Q,7,10.5
Q19,2026-W30,Q,7,10
Q19,2026-W31,Q,7,10.4
Q19,2026-W32,Q,7,10.1
Q19,2026-W33,Q,7,10.3
Q19,2026-W34,Q,7,10.2
Q19,2026-W35,Q,7,10.3
Q19,2026-W36,Q,7,9.8
Q19,2026-W37,Q,7,10.1
Q19,2026-W38,Q,4,9.5
SIM26,2026-W17,X,3,18.8
SIM26,2026-W18,X,5,18.6
SIM26,2026-W19,X,5,17.8
SIM26,2026-W20,X,5,19.1
SIM26,2026-W21,X,5,17
SIM26,2026-W22,X,4,18.5
SIM26,2026-W23,X,2,17.4
SIM26,2026-W24,X,1,17
SIM26,2026-W27,X,3,18.8
SIM26,2026-W28,X,5,19.1
SIM26,2026-W29,X,5,18.5
SIM26,2026-W30,X,5,19.5
SIM26,2026-W31,X,5,18.1
SIM26,2026-W32,X,5,19.6
SIM26,2026-W33,X,5,18.8
SIM26,2026-W34,X,5,18.7
SIM26,2026-W35,X,5,18.9
SIM26,2026-W36,X,5,19.4
SIM26,2026-W37,X,4,17.8
SIM26,2026-W38,X,4,17.9
SIM6,2026-W17,X,3,13.4
SIM6,2026-W18,X,5,15.3
SIM6,2026-W19,X,5,17.1
SIM6,2026-W20,X,5,15.8
SIM6,2026-W21,X,5,17.2
SIM6,2026-W22,X,4,16
SIM6,2026-W23,X,2,22.5
SIM6,2026-W25,X,2,13.2
SIM6,2026-W27,X,3,16.9
SIM6,2026-W28,X,5,16.9
SIM6,2026-W29,X,5,17.2
SIM6,2026-W30,X,5,17.6
SIM6,2026-W31,X,5,16.4
SIM6,2026-W32,X,5,16.9
SIM6,2026-W33,X,5,17.5
SIM6,2026-W34,X,5,17.8
SIM6,2026-W35,X,5,17.3
SIM6,2026-W36,X,5,17.4
SIM6,2026-W37,X,4,15.7
SIM6,2026-W38,X,4,15.4
SIM10,2026-W17,X,3,13.1
SIM10,2026-W18,X,5,15.8
SIM10,2026-W19,X,5,17
SIM10,2026-W20,X,5,15.4
SIM10,2026-W21,X,5,15.8
SIM10,2026-W22,X,4,15.7
SIM10,2026-W23,X,1,16.4
SIM10,2026-W27,X,3,16.5
SIM10,2026-W28,X,5,15.6
SIM10,2026-W29,X,5,15.8
SIM10,2026-W30,X,5,16.3
SIM10,2026-W31,X,5,15.9
SIM10,2026-W32,X,5,15.4
SIM10,2026-W33,X,5,16.5
SIM10,2026-W34,X,5,16.9
SIM10,2026-W35,X,5,16.7
SIM10,2026-W36,X,5,16.5
SIM10,2026-W37,X,4,15.3
SIM10,2026-W38,X,4,15.4
SIM2,2026-W17,X,3,14.5
SIM2,2026-W18,X,5,17.5
SIM2,2026-W19,X,5,21.1
SIM2,2026-W20,X,5,19.7
SIM2,2026-W21,X,5,19
SIM2,2026-W22,X,4,19.3
SIM2,2026-W23,X,2,23.9
SIM2,2026-W24,X,1,35
SIM2,2026-W25,X,1,14.2
SIM2,2026-W27,X,3,19.5
SIM2,2026-W28,X,5,20.3
SIM2,2026-W29,X,5,20.8
SIM2,2026-W30,X,5,21.2
SIM2,2026-W31,X,5,20.3
SIM2,2026-W32,X,5,21.8
SIM2,2026-W33,X,5,21.3
SIM2,2026-W34,X,5,20.3
SIM2,2026-W35,X,5,21.5
SIM2,2026-W36,X,5,20.5
SIM2,2026-W37,X,4,18.7
SIM2,2026-W38,X,4,18.2
SIM3,2026-W17,X,3,10.5
SIM3,2026-W18,X,5,12.4
SIM3,2026-W19,X,5,14.4
SIM3,2026-W20,X,5,13.6
SIM3,2026-W21,X,5,14
SIM3,2026-W22,X,4,13.5
SIM3,2026-W23,X,1,
SIM3,2026-W27,X,3,15.3
SIM3,2026-W28,X,5,14.3
SIM3,2026-W29,X,5,14.9
SIM3,2026-W30,X,5,15
SIM3,2026-W31,X,5,15.1
SIM3,2026-W32,X,5,15.1
SIM3,2026-W33,X,5,15.6
SIM3,2026-W34,X,5,15.5
SIM3,2026-W35,X,5,14.5
SIM3,2026-W36,X,5,14.9
SIM3,2026-W37,X,4,13.2
SIM3,2026-W38,X,4,13.7
SIM22,2026-W17,X,3,16.4
SIM22,2026-W18,X,5,18.7
SIM22,2026-W19,X,5,19.4
SIM22,2026-W20,X,5,18.2
SIM22,2026-W21,X,5,17.1
SIM22,2026-W22,X,4,18.4
SIM22,2026-W23,X,2,24.1
SIM22,2026-W27,X,3,17.5
SIM22,2026-W28,X,5,17.4
SIM22,2026-W29,X,5,17.6
SIM22,2026-W30,X,5,19.5
SIM22,2026-W31,X,5,17.1
SIM22,2026-W32,X,5,18.4
SIM22,2026-W33,X,5,17.4
SIM22,2026-W34,X,5,18
SIM22,2026-W35,X,5,17
SIM22,2026-W36,X,5,18.5
SIM22,2026-W37,X,4,17.2
SIM22,2026-W38,X,4,17.7
SIM25,2026-W17,X,3,17.3
SIM25,2026-W18,X,5,21.2
SIM25,2026-W19,X,5,21.3
SIM25,2026-W20,X,5,18.5
SIM25,2026-W21,X,5,17.7
SIM25,2026-W22,X,4,18
SIM25,2026-W23,X,2,22.8
SIM25,2026-W24,X,1,20.5
SIM25,2026-W27,X,3,18.3
SIM25,2026-W28,X,5,19.4
SIM25,2026-W29,X,5,19.8
SIM25,2026-W30,X,5,19.8
SIM25,2026-W31,X,5,19
SIM25,2026-W32,X,5,20.1
SIM25,2026-W33,X,5,19.6
SIM25,2026-W34,X,5,18.6
SIM25,2026-W35,X,5,19.3
SIM25,2026-W36,X,5,19
SIM25,2026-W37,X,4,17.6
SIM25,2026-W38,X,4,16.9
SIM31,2026-W17,X,3,12.5
SIM31,2026-W18,X,5,15.9
SIM31,2026-W19,X,5,17.9
SIM31,2026-W20,X,5,14.9
SIM31,2026-W21,X,5,15.4
SIM31,2026-W22,X,4,16.1
SIM31,2026-W23,X,2,13.4
SIM31,2026-W27,X,3,16.2
SIM31,2026-W28,X,5,16.5
SIM31,2026-W29,X,5,15.9
SIM31,2026-W30,X,5,16.4
SIM31,2026-W31,X,5,15.2
SIM31,2026-W32,X,5,15.2
SIM31,2026-W33,X,5,15.8
SIM31,2026-W34,X,5,16.5
SIM31,2026-W35,X,5,16.7
SIM31,2026-W36,X,5,15.5
SIM31,2026-W37,X,4,15.3
SIM31,2026-W38,X,4,14.5
SIM5,2026-W17,X,3,12.3
SIM5,2026-W18,X,5,17.7
SIM5,2026-W19,X,5,14.1
SIM5,2026-W20,X,5,16.7
SIM5,2026-W21,X,5,15.5
SIM5,2026-W22,X,4,15.6
SIM5,2026-W23,X,1,18.8
SIM5,2026-W27,X,3,16.7
SIM5,2026-W28,X,5,18.6
SIM5,2026-W29,X,5,17.4
SIM5,2026-W30,X,5,17.1
SIM5,2026-W31,X,5,17
SIM5,2026-W32,X,5,18.3
SIM5,2026-W33,X,5,16.9
SIM5,2026-W34,X,5,18.5
SIM5,2026-W35,X,5,18.4
SIM5,2026-W36,X,5,18.5
SIM5,2026-W37,X,4,16.6
SIM5,2026-W38,X,4,16.2
X38,2026-W17,X,3,10.5
X38,2026-W18,X,4,15
X38,2026-W19,X,5,12.2
X38,2026-W20,X,5,11.8
X38,2026-W21,X,5,14.3
X38,2026-W22,X,4,13
X38,2026-W27,X,3,14.1
X38,2026-W28,X,5,14.1
X38,2026-W29,X,5,13.3
X38,2026-W30,X,5,13.5
X38,2026-W31,X,5,13
X38,2026-W32,X,5,13.2
X38,2026-W33,X,5,14.1
X38,2026-W34,X,5,14.4
X38,2026-W35,X,5,13.5
X38,2026-W36,X,5,14.8
X38,2026-W37,X,4,12.7
X38,2026-W38,X,4,12.8
SIM35,2026-W17,X,3,8.3
SIM35,2026-W18,X,5,13.1
SIM35,2026-W19,X,5,14.5
SIM35,2026-W20,X,5,14.1
SIM35,2026-W21,X,5,15.6
SIM35,2026-W22,X,4,15
SIM35,2026-W23,X,1,14.2
SIM35,2026-W27,X,3,15
SIM35,2026-W28,X,5,15.9
SIM35,2026-W29,X,5,16.7
SIM35,2026-W30,X,5,15.7
SIM35,2026-W31,X,5,15
SIM35,2026-W32,X,5,16.5
SIM35,2026-W33,X,5,15.9
SIM35,2026-W34,X,5,15.8
SIM35,2026-W35,X,5,16.5
SIM35,2026-W36,X,5,17
SIM35,2026-W37,X,4,15
SIM35,2026-W38,X,4,14.2
QM17,2026-W17,X,3,10.3
QM17,2026-W18,X,5,13
QM17,2026-W19,X,5,14.8
QM17,2026-W20,X,5,13.7
QM17,2026-W21,X,5,12.6
QM17,2026-W22,X,4,13.9
QM17,2026-W23,X,2,19.2
QM17,2026-W27,X,3,14.6
QM17,2026-W28,X,5,14.2
QM17,2026-W29,X,5,13.7
QM17,2026-W30,X,5,13.8
QM17,2026-W31,X,5,13.9
QM17,2026-W32,X,5,14
QM17,2026-W33,X,5,14.9
QM17,2026-W34,X,5,14.8
QM17,2026-W35,X,5,14.7
QM17,2026-W36,X,5,14.4
QM17,2026-W37,X,4,13.2
QM17,2026-W38,X,4,12.4
QM64,2026-W17,X,3,9
QM64,2026-W18,X,5,11.9
QM64,2026-W19,X,5,11
QM64,2026-W20,X,5,11.5
QM64,2026-W21,X,5,11.1
QM64,2026-W22,X,4,12.5
QM64,2026-W27,X,3,11.9
QM64,2026-W28,X,5,12.6
QM64,2026-W29,X,5,11.6
QM64,2026-W30,X,5,11.5
QM64,2026-W31,X,5,11.7
QM64,2026-W32,X,5,11.5
QM64,2026-W33,X,5,12.7
QM64,2026-W34,X,5,11.6
QM64,2026-W35,X,5,12.4
QM64,2026-W36,X,5,12.2
QM64,2026-W37,X,4,11.1
QM64,2026-W38,X,4,11.8
QM44,2026-W17,X,3,7.9
QM44,2026-W18,X,4,13.6
QM44,2026-W19,X,4,11.4
QM44,2026-W20,X,5,12.2
QM44,2026-W21,X,5,12.2
QM44,2026-W22,X,4,11.8
QM44,2026-W27,X,3,14.8
QM44,2026-W28,X,5,14.4
QM44,2026-W29,X,5,13.3
QM44,2026-W30,X,5,14.5
QM44,2026-W31,X,5,13.3
QM44,2026-W32,X,5,14.7
QM44,2026-W33,X,5,13.6
QM44,2026-W34,X,5,15.8
QM44,2026-W35,X,5,14.5
QM44,2026-W36,X,5,15
QM44,2026-W37,X,4,14
QM44,2026-W38,X,4,12.8
QM8,2026-W17,X,3,10.3
QM8,2026-W18,X,5,15.5
QM8,2026-W19,X,5,17.1
QM8,2026-W20,X,5,14.4
QM8,2026-W21,X,5,13.9
QM8,2026-W22,X,4,15
QM8,2026-W23,X,2,17.7
QM8,2026-W27,X,3,15.2
QM8,2026-W28,X,5,15.6
QM8,2026-W29,X,5,15.3
QM8,2026-W30,X,5,14.9
QM8,2026-W31,X,5,14.6
QM8,2026-W32,X,5,14.9
QM8,2026-W33,X,5,15.4
QM8,2026-W34,X,5,16.1
QM8,2026-W35,X,5,15.7
QM8,2026-W36,X,5,14.8
QM8,2026-W37,X,4,13.4
QM8,2026-W38,X,4,13.2
QM42,2026-W17,X,3,5.3
QM42,2026-W18,X,5,10.5
QM42,2026-W19,X,5,9.8
QM42,2026-W20,X,5,11.4
QM42,2026-W21,X,5,11.3
QM42,2026-W22,X,4,11.8
QM42,2026-W23,X,1,26.6
QM42,2026-W27,X,3,14.5
QM42,2026-W28,X,5,12.8
QM42,2026-W29,X,5,12.5
QM42,2026-W30,X,5,12.9
QM42,2026-W31,X,5,13.8
QM42,2026-W32,X,5,13.9
QM42,2026-W33,X,5,12.7
QM42,2026-W34,X,5,12.1
QM42,2026-W35,X,5,12.3
QM42,2026-W36,X,5,13.2
QM42,2026-W37,X,4,11.2
QM42,2026-W38,X,4,11.9
QM31,2026-W17,X,3,10.4
QM31,2026-W18,X,5,11.7
QM31,2026-W19,X,4,14
QM31,2026-W20,X,5,14.1
QM31,2026-W21,X,5,13.1
QM31,2026-W22,X,4,16.4
QM31,2026-W27,X,3,15.6
QM31,2026-W28,X,5,15.6
QM31,2026-W29,X,5,15.5
QM31,2026-W30,X,5,15.9
QM31,2026-W31,X,5,15.8
QM31,2026-W32,X,5,15.8
QM31,2026-W33,X,5,16.1
QM31,2026-W34,X,5,13.5
QM31,2026-W35,X,5,16.2
QM31,2026-W36,X,5,14.6
QM31,2026-W37,X,4,12.7
QM31,2026-W38,X,4,11.7
QM36,2026-W17,X,3,8.9
QM36,2026-W18,X,4,16.8
QM36,2026-W19,X,3,18
QM36,2026-W20,X,5,14.7
QM36,2026-W21,X,5,14.3
QM36,2026-W22,X,4,15.4
QM36,2026-W27,X,3,16.9
QM36,2026-W28,X,5,18
QM36,2026-W29,X,5,16.1
QM36,2026-W30,X,5,16.2
QM36,2026-W31,X,5,15.8
